Start Time,End Time,Book,Page #,Song / Activity,BPM,Notes,Duration in Minutes,Day Grouper,Week Grouper
12/16/2024 22:49:32,12/16/2024 22:52:59,Exercises,,Triads,130,,3.5,12/16/2024,12/16/2024
12/16/2024 22:52:59,12/16/2024 22:55:25,Exercises,,Broken Triads,130,,2.4,12/16/2024,12/16/2024
12/16/2024 22:55:25,12/16/2024 22:56:48,A Dozen a Day - Book 2,,Group 2 - 1,80,,1.4,12/16/2024,12/16/2024
12/16/2024 22:56:48,12/16/2024 22:57:15,A Dozen a Day - Book 2,,Group 2 - 2,80,,0.4,12/16/2024,12/16/2024
12/16/2024 22:57:15,12/16/2024 22:57:45,A Dozen a Day - Book 2,,Group 2 - 3,80,,0.5,12/16/2024,12/16/2024
12/16/2024 22:57:45,12/16/2024 22:58:12,A Dozen a Day - Book 2,,Group 2 - 4,80,,0.4,12/16/2024,12/16/2024
12/16/2024 22:58:12,12/16/2024 22:58:38,A Dozen a Day - Book 2,,Group 2 - 5,80,,0.4,12/16/2024,12/16/2024
12/16/2024 22:58:38,12/16/2024 22:59:32,A Dozen a Day - Book 2,,Group 2 - 6,80,,0.9,12/16/2024,12/16/2024
12/16/2024 22:59:32,12/16/2024 23:00:12,A Dozen a Day - Book 2,,Group 2 - 7,80,,0.7,12/16/2024,12/16/2024
12/16/2024 23:00:12,12/16/2024 23:00:39,A Dozen a Day - Book 2,,Group 2 - 8,80,,0.5,12/16/2024,12/16/2024
12/16/2024 23:00:39,12/16/2024 23:01:44,A Dozen a Day - Book 2,,Group 2 - 9,80,,1.1,12/16/2024,12/16/2024
12/16/2024 23:01:44,12/16/2024 23:02:15,A Dozen a Day - Book 2,,Group 2 - 10,80,,0.5,12/16/2024,12/16/2024
12/16/2024 23:02:15,12/16/2024 23:03:38,A Dozen a Day - Book 2,,Group 2 - 11,80,,1.4,12/16/2024,12/16/2024
12/16/2024 23:03:38,12/16/2024 23:08:50,A Dozen a Day - Book 2,,Group 2 - 12,80,,5.2,12/16/2024,12/16/2024
12/16/2024 23:08:50,12/16/2024 23:28:00,Joy of Piano,,Clair de Lune,45,,19.2,12/16/2024,12/16/2024
12/16/2024 23:28:00,12/16/2024 23:37:59,Easy Piano Classics,,Gavotte,121,,10.0,12/16/2024,12/16/2024
12/16/2024 23:37:59,12/16/2024 23:55:53,Easy Piano Classics,,"Sonatina, Op 36 No 1",100,,17.9,12/16/2024,12/16/2024
12/17/2024 21:18:13,12/17/2024 21:36:53,Exercises,,Warmup + Scales,130,,18.7,12/17/2024,12/16/2024
12/17/2024 21:36:53,12/17/2024 21:37:53,Exercises,,Chromatic Scale,130,,1.0,12/17/2024,12/16/2024
12/17/2024 21:37:53,12/17/2024 21:39:39,Exercises,,Arpeggio,130,,1.8,12/17/2024,12/16/2024
12/17/2024 21:39:39,12/17/2024 21:46:47,Exercises,,Broken Chords,130,,7.1,12/17/2024,12/16/2024
12/17/2024 21:46:47,12/17/2024 21:49:17,Exercises,,Triads,130,,2.5,12/17/2024,12/16/2024
12/17/2024 21:49:17,12/17/2024 21:52:11,Exercises,,Broken Triads,130,,2.9,12/17/2024,12/16/2024
12/17/2024 21:52:11,12/17/2024 21:53:29,A Dozen a Day - Book 2,,Group 2 - 1,80,,1.3,12/17/2024,12/16/2024
12/17/2024 21:53:29,12/17/2024 21:53:57,A Dozen a Day - Book 2,,Group 2 - 2,80,,0.5,12/17/2024,12/16/2024
12/17/2024 21:53:57,12/17/2024 21:54:26,A Dozen a Day - Book 2,,Group 2 - 3,80,,0.5,12/17/2024,12/16/2024
12/17/2024 21:54:26,12/17/2024 21:54:48,A Dozen a Day - Book 2,,Group 2 - 4,80,,0.4,12/17/2024,12/16/2024
12/17/2024 21:54:48,12/17/2024 21:55:13,A Dozen a Day - Book 2,,Group 2 - 5,80,,0.4,12/17/2024,12/16/2024
12/17/2024 21:55:13,12/17/2024 21:55:30,A Dozen a Day - Book 2,,Group 2 - 6,80,,0.3,12/17/2024,12/16/2024
12/17/2024 21:55:30,12/17/2024 21:56:04,A Dozen a Day - Book 2,,Group 2 - 7,80,,0.6,12/17/2024,12/16/2024
12/17/2024 21:56:04,12/17/2024 21:56:42,A Dozen a Day - Book 2,,Group 2 - 8,80,,0.6,12/17/2024,12/16/2024
12/17/2024 21:56:42,12/17/2024 21:57:13,A Dozen a Day - Book 2,,Group 2 - 9,80,,0.5,12/17/2024,12/16/2024
12/17/2024 21:57:13,12/17/2024 21:57:53,A Dozen a Day - Book 2,,Group 2 - 10,80,,0.7,12/17/2024,12/16/2024
12/17/2024 21:57:53,12/17/2024 21:58:30,A Dozen a Day - Book 2,,Group 2 - 11,80,,0.6,12/17/2024,12/16/2024
12/17/2024 21:58:30,12/17/2024 22:02:54,A Dozen a Day - Book 2,,Group 2 - 12,80,,4.4,12/17/2024,12/16/2024
12/17/2024 22:02:54,12/17/2024 22:21:00,Joy of Piano,,Clair de Lune,45,,18.1,12/17/2024,12/16/2024
12/17/2024 22:21:00,12/17/2024 22:28:45,Easy Piano Classics,,Gavotte,121,,7.8,12/17/2024,12/16/2024
12/17/2024 22:28:45,12/17/2024 22:45:36,Easy Piano Classics,,"Sonatina, Op 36 No 1",100,,16.9,12/17/2024,12/16/2024
12/19/2024 22:04:22,12/19/2024 22:13:08,Exercises,,Warmup + Scales,130,,8.8,12/19/2024,12/16/2024
12/19/2024 22:20:58,12/19/2024 22:22:16,Exercises,,Chromatic Scale,130,,1.3,12/19/2024,12/16/2024
12/19/2024 22:22:16,12/19/2024 22:24:25,Exercises,,Arpeggio,130,,2.1,12/19/2024,12/16/2024
12/19/2024 22:24:25,12/19/2024 22:29:58,Exercises,,Broken Chords,130,,5.6,12/19/2024,12/16/2024
12/19/2024 22:29:58,12/19/2024 22:31:15,Exercises,,Triads,130,,1.3,12/19/2024,12/16/2024
12/19/2024 22:31:15,12/19/2024 22:35:05,Exercises,,Broken Triads,130,,3.8,12/19/2024,12/16/2024
12/19/2024 22:35:05,12/19/2024 22:36:05,A Dozen a Day - Book 2,,Group 2 - 1,80,,1.0,12/19/2024,12/16/2024
12/19/2024 22:36:05,12/19/2024 22:36:33,A Dozen a Day - Book 2,,Group 2 - 2,80,,0.5,12/19/2024,12/16/2024
12/19/2024 22:36:33,12/19/2024 22:37:25,A Dozen a Day - Book 2,,Group 2 - 3,80,,0.9,12/19/2024,12/16/2024
12/19/2024 22:37:25,12/19/2024 22:37:58,A Dozen a Day - Book 2,,Group 2 - 4,80,,0.6,12/19/2024,12/16/2024
12/19/2024 22:37:58,12/19/2024 22:38:46,A Dozen a Day - Book 2,,Group 2 - 5,80,,0.8,12/19/2024,12/16/2024
12/19/2024 22:38:46,12/19/2024 22:39:11,A Dozen a Day - Book 2,,Group 2 - 6,80,,0.4,12/19/2024,12/16/2024
12/19/2024 22:39:11,12/19/2024 22:39:51,A Dozen a Day - Book 2,,Group 2 - 7,80,,0.7,12/19/2024,12/16/2024
12/19/2024 22:39:51,12/19/2024 22:40:18,A Dozen a Day - Book 2,,Group 2 - 8,80,,0.4,12/19/2024,12/16/2024
12/19/2024 22:40:18,12/19/2024 22:40:48,A Dozen a Day - Book 2,,Group 2 - 9,80,,0.5,12/19/2024,12/16/2024
12/19/2024 22:40:48,12/19/2024 22:43:00,A Dozen a Day - Book 2,,Group 2 - 10,80,,2.2,12/19/2024,12/16/2024
12/19/2024 22:43:00,12/19/2024 22:43:46,A Dozen a Day - Book 2,,Group 2 - 11,80,,0.8,12/19/2024,12/16/2024
12/19/2024 22:43:46,12/19/2024 22:46:58,A Dozen a Day - Book 2,,Group 2 - 12,80,,3.2,12/19/2024,12/16/2024
12/19/2024 22:46:58,12/19/2024 22:57:36,Joy of Piano,,Clair de Lune,45,,10.6,12/19/2024,12/16/2024
12/19/2024 22:57:36,12/19/2024 23:06:47,Easy Piano Classics,,Gavotte,133,,9.2,12/19/2024,12/16/2024
12/19/2024 23:06:47,12/19/2024 23:24:30,Easy Piano Classics,,"Sonatina, Op 36 No 1",100,,17.7,12/19/2024,12/16/2024
12/20/2024 21:46:28,12/20/2024 21:56:06,Exercises,,Warmup + Scales,130,,9.6,12/20/2024,12/16/2024
12/20/2024 21:56:06,12/20/2024 21:56:53,Exercises,,Chromatic Scale,130,,0.8,12/20/2024,12/16/2024
12/20/2024 21:56:53,12/20/2024 21:58:27,Exercises,,Arpeggio,130,,1.6,12/20/2024,12/16/2024
12/20/2024 21:58:27,12/20/2024 22:01:52,Exercises,,Broken Chords,130,,3.4,12/20/2024,12/16/2024
12/20/2024 22:01:52,12/20/2024 22:03:57,Exercises,,Triads,130,,2.1,12/20/2024,12/16/2024
12/20/2024 22:03:57,12/20/2024 22:06:26,Exercises,,Broken Triads,130,,2.5,12/20/2024,12/16/2024
12/20/2024 22:06:26,12/20/2024 22:07:15,A Dozen a Day - Book 2,,Group 2 - 1,80,,0.8,12/20/2024,12/16/2024
12/20/2024 22:07:15,12/20/2024 22:07:42,A Dozen a Day - Book 2,,Group 2 - 2,80,,0.4,12/20/2024,12/16/2024
12/20/2024 22:07:42,12/20/2024 22:08:16,A Dozen a Day - Book 2,,Group 2 - 3,80,,0.6,12/20/2024,12/16/2024
12/20/2024 22:08:16,12/20/2024 22:08:40,A Dozen a Day - Book 2,,Group 2 - 4,80,,0.4,12/20/2024,12/16/2024
12/20/2024 22:08:40,12/20/2024 22:09:24,A Dozen a Day - Book 2,,Group 2 - 5,80,,0.7,12/20/2024,12/16/2024
12/20/2024 22:09:24,12/20/2024 22:09:45,A Dozen a Day - Book 2,,Group 2 - 6,80,,0.3,12/20/2024,12/16/2024
12/20/2024 22:09:45,12/20/2024 22:10:22,A Dozen a Day - Book 2,,Group 2 - 7,80,,0.6,12/20/2024,12/16/2024
12/20/2024 22:10:22,12/20/2024 22:10:48,A Dozen a Day - Book 2,,Group 2 - 8,80,,0.4,12/20/2024,12/16/2024
12/20/2024 22:10:48,12/20/2024 22:11:24,A Dozen a Day - Book 2,,Group 2 - 9,80,,0.6,12/20/2024,12/16/2024
12/20/2024 22:11:24,12/20/2024 22:12:00,A Dozen a Day - Book 2,,Group 2 - 10,80,,0.6,12/20/2024,12/16/2024
12/20/2024 22:12:00,12/20/2024 22:12:51,A Dozen a Day - Book 2,,Group 2 - 11,80,,0.8,12/20/2024,12/16/2024
12/20/2024 22:12:51,12/20/2024 22:19:11,A Dozen a Day - Book 2,,Group 2 - 12,80,,6.3,12/20/2024,12/16/2024
12/20/2024 22:19:11,12/20/2024 22:45:26,Joy of Piano,,Clair de Lune,45,,26.2,12/20/2024,12/16/2024
12/20/2024 22:45:26,12/20/2024 23:35:44,Easy Piano Classics,,Gavotte,117,focus on transitions betwee repeats,50.3,12/20/2024,12/16/2024
12/20/2024 23:15:44,12/20/2024 23:37:01,Easy Piano Classics,,"Sonatina, Op 36 No 1",100,,21.3,12/20/2024,12/16/2024
12/22/2024 23:06:39,12/22/2024 23:16:21,Exercises,,Warmup + Scales,130,,9.7,12/22/2024,12/16/2024
12/22/2024 23:16:21,12/22/2024 23:17:02,Exercises,,Chromatic Scale,130,,0.7,12/22/2024,12/16/2024
12/22/2024 23:17:02,12/22/2024 23:18:44,Exercises,,Arpeggio,130,,1.7,12/22/2024,12/16/2024
12/22/2024 23:18:44,12/22/2024 23:25:10,Exercises,,Broken Chords,130,,6.4,12/22/2024,12/16/2024
12/22/2024 23:25:10,12/22/2024 23:26:36,Exercises,,Triads,130,,1.4,12/22/2024,12/16/2024
12/22/2024 23:26:36,12/22/2024 23:29:41,Exercises,,Broken Triads,130,,3.1,12/22/2024,12/16/2024
12/22/2024 23:29:41,12/22/2024 23:30:41,A Dozen a Day - Book 2,,Group 2 - 1,80,,1.0,12/22/2024,12/16/2024
12/22/2024 23:30:41,12/22/2024 23:31:12,A Dozen a Day - Book 2,,Group 2 - 2,80,,0.5,12/22/2024,12/16/2024
12/22/2024 23:31:12,12/22/2024 23:31:39,A Dozen a Day - Book 2,,Group 2 - 3,80,,0.4,12/22/2024,12/16/2024
12/22/2024 23:31:39,12/22/2024 23:32:00,A Dozen a Day - Book 2,,Group 2 - 4,80,,0.3,12/22/2024,12/16/2024
12/22/2024 23:32:00,12/22/2024 23:32:28,A Dozen a Day - Book 2,,Group 2 - 5,80,,0.5,12/22/2024,12/16/2024
12/22/2024 23:32:28,12/22/2024 23:32:46,A Dozen a Day - Book 2,,Group 2 - 6,80,,0.3,12/22/2024,12/16/2024
12/22/2024 23:32:46,12/22/2024 23:33:29,A Dozen a Day - Book 2,,Group 2 - 7,80,,0.7,12/22/2024,12/16/2024
12/22/2024 23:33:29,12/22/2024 23:33:58,A Dozen a Day - Book 2,,Group 2 - 8,80,,0.5,12/22/2024,12/16/2024
12/22/2024 23:33:58,12/22/2024 23:34:30,A Dozen a Day - Book 2,,Group 2 - 9,80,,0.5,12/22/2024,12/16/2024
12/22/2024 23:34:30,12/22/2024 23:35:15,A Dozen a Day - Book 2,,Group 2 - 10,80,,0.7,12/22/2024,12/16/2024
12/22/2024 23:35:15,12/22/2024 23:35:52,A Dozen a Day - Book 2,,Group 2 - 11,80,,0.6,12/22/2024,12/16/2024
12/22/2024 23:35:52,12/22/2024 23:39:38,A Dozen a Day - Book 2,,Group 2 - 12,80,,3.8,12/22/2024,12/16/2024
12/23/2024 0:08:41,12/23/2024 0:17:48,Joy of Piano,,Clair de Lune,45,,9.1,12/23/2024,12/23/2024
12/22/2024 23:39:38,12/22/2024 23:49:18,Easy Piano Classics,,Gavotte,117,,9.7,12/22/2024,12/16/2024
12/22/2024 23:49:18,12/23/2024 0:08:37,Easy Piano Classics,,"Sonatina, Op 36 No 1",100,,19.3,12/22/2024,12/16/2024
12/23/2024 22:27:27,12/23/2024 22:32:46,Exercises,,Warmup + Scales,130,,5.3,12/23/2024,12/23/2024
12/23/2024 22:32:46,12/23/2024 22:33:27,Exercises,,Chromatic Scale,130,,0.7,12/23/2024,12/23/2024
12/23/2024 22:33:27,12/23/2024 22:35:45,Exercises,,Arpeggio,130,,2.3,12/23/2024,12/23/2024
12/23/2024 22:35:45,12/23/2024 22:38:36,Exercises,,Broken Chords,130,,2.9,12/23/2024,12/23/2024
12/23/2024 22:38:36,12/23/2024 22:40:16,Exercises,,Triads,130,,1.7,12/23/2024,12/23/2024
12/23/2024 22:40:16,12/23/2024 22:42:39,Exercises,,Broken Triads,130,,2.4,12/23/2024,12/23/2024
12/23/2024 22:42:39,12/23/2024 22:49:14,A Dozen a Day - Book 2,,Group 2 - 12,80,,6.6,12/23/2024,12/23/2024
12/23/2024 22:49:14,12/23/2024 22:52:07,A Dozen a Day - Book 2,,Group 3 - 1,80,,2.9,12/23/2024,12/23/2024
12/23/2024 22:52:07,12/23/2024 22:59:08,A Dozen a Day - Book 2,,Group 3 - 2,80,,7.0,12/23/2024,12/23/2024
12/23/2024 22:59:08,12/23/2024 23:01:28,A Dozen a Day - Book 2,,Group 3 - 3,80,,2.3,12/23/2024,12/23/2024
12/23/2024 23:01:28,12/23/2024 23:16:47,A Dozen a Day - Book 2,,Group 3 - 4,80,"ok at half speed, need to increase tempo",15.3,12/23/2024,12/23/2024
12/23/2024 23:16:47,12/24/2024 0:03:27,Joy of Piano,,Clair de Lune,45,focus 1-15 til solid,46.7,12/23/2024,12/23/2024
12/24/2024 0:03:27,12/24/2024 0:23:20,Easy Piano Classics,,"Sonatina, Op 36 No 1",100,,19.9,12/24/2024,12/23/2024
12/24/2024 0:23:20,12/24/2024 0:27:55,Easy Piano Classics,,Noctune,-,Repertoire Review,4.6,12/24/2024,12/23/2024
12/26/2024 21:47:38,12/26/2024 21:55:39,Exercises,,Warmup + Scales,132,,8.0,12/26/2024,12/23/2024
12/26/2024 21:55:39,12/26/2024 21:56:21,Exercises,,Chromatic Scale,132,,0.7,12/26/2024,12/23/2024
12/26/2024 21:56:21,12/26/2024 21:58:46,Exercises,,Arpeggio,132,,2.4,12/26/2024,12/23/2024
12/26/2024 21:58:46,12/26/2024 22:04:14,Exercises,,Broken Chords,132,,5.5,12/26/2024,12/23/2024
12/26/2024 22:04:14,12/26/2024 22:07:49,Exercises,,Triads,132,,3.6,12/26/2024,12/23/2024
12/26/2024 22:07:49,12/26/2024 22:10:14,Exercises,,Broken Triads,132,,2.4,12/26/2024,12/23/2024
12/26/2024 22:10:14,12/26/2024 22:13:46,A Dozen a Day - Book 2,,Group 2 - 12,80,,3.5,12/26/2024,12/23/2024
12/26/2024 22:13:46,12/26/2024 22:15:44,A Dozen a Day - Book 2,,Group 3 - 1,80,,2.0,12/26/2024,12/23/2024
12/26/2024 22:15:44,12/26/2024 22:19:04,A Dozen a Day - Book 2,,Group 3 - 2,80,,3.3,12/26/2024,12/23/2024
12/26/2024 22:19:04,12/26/2024 22:20:32,A Dozen a Day - Book 2,,Group 3 - 3,80,,1.5,12/26/2024,12/23/2024
12/26/2024 22:20:32,12/26/2024 22:40:16,A Dozen a Day - Book 2,,Group 3 - 4,69,try a little faster next time,19.7,12/26/2024,12/23/2024
12/26/2024 22:40:16,12/26/2024 23:28:06,Joy of Piano,20,Clair de Lune,45,focus 1-15 til solid,47.8,12/26/2024,12/23/2024
12/26/2024 23:28:06,12/26/2024 23:54:06,Easy Piano Classics,60,"Sonatina, Op 36 No 1",52,"SH whole piece at 60ish, HT through M6",26.0,12/26/2024,12/23/2024
12/26/2024 23:54:06,12/26/2024 23:58:57,Easy Piano Classics,13,Gavotte,-,Repertoire Review,4.8,12/26/2024,12/23/2024
12/28/2024 17:02:49,12/28/2024 17:10:25,Exercises,,Warmup + Scales,132,try 138,7.6,12/28/2024,12/23/2024
12/28/2024 17:10:25,12/28/2024 17:11:12,Exercises,,Chromatic Scale,132,,0.8,12/28/2024,12/23/2024
12/28/2024 17:11:12,12/28/2024 17:13:14,Exercises,,Arpeggio,132,,2.0,12/28/2024,12/23/2024
12/28/2024 17:13:14,12/28/2024 17:16:27,Exercises,,Broken Chords,132,,3.2,12/28/2024,12/23/2024
12/28/2024 17:16:27,12/28/2024 17:17:58,Exercises,,Triads,132,,1.5,12/28/2024,12/23/2024
12/28/2024 17:17:58,12/28/2024 17:20:59,Exercises,,Broken Triads,132,,3.0,12/28/2024,12/23/2024
12/28/2024 20:53:21,12/28/2024 20:57:56,A Dozen a Day - Book 2,,Group 2 - 12,80,,4.6,12/28/2024,12/23/2024
12/28/2024 20:57:56,12/28/2024 21:00:36,A Dozen a Day - Book 2,,Group 3 - 1,80,,2.7,12/28/2024,12/23/2024
12/28/2024 21:00:36,12/28/2024 21:04:58,A Dozen a Day - Book 2,,Group 3 - 2,80,,4.4,12/28/2024,12/23/2024
12/28/2024 21:04:58,12/28/2024 21:06:33,A Dozen a Day - Book 2,,Group 3 - 3,80,,1.6,12/28/2024,12/23/2024
12/28/2024 21:06:33,12/28/2024 21:20:06,A Dozen a Day - Book 2,,Group 3 - 4,73,try a little faster next time,13.5,12/28/2024,12/23/2024
12/28/2024 21:20:06,12/28/2024 22:33:58,Joy of Piano,20,Clair de Lune,45,"focused on 19-22, add in 23-25 next time",73.9,12/28/2024,12/23/2024
12/28/2024 22:33:58,12/28/2024 23:05:05,Easy Piano Classics,60,"Sonatina, Op 36 No 1",52,"SH whole piece at 126, HT nm but slow",31.1,12/28/2024,12/23/2024
12/28/2024 23:05:05,12/28/2024 23:13:21,Easy Piano Classics,24,Bach - Minuet in G Major No 1,-,Repertoire Review,8.3,12/28/2024,12/23/2024
12/29/2024 21:51:55,12/29/2024 21:57:39,Exercises,,Warmup + Scales,138,,5.7,12/29/2024,12/23/2024
12/29/2024 21:57:39,12/29/2024 21:58:50,Exercises,,Chromatic Scale,138,,1.2,12/29/2024,12/23/2024
12/29/2024 21:58:50,12/29/2024 22:00:43,Exercises,,Arpeggio,138,,1.9,12/29/2024,12/23/2024
12/29/2024 22:00:43,12/29/2024 22:04:51,Exercises,,Broken Chords,138,,4.1,12/29/2024,12/23/2024
12/29/2024 22:04:51,12/29/2024 22:06:05,Exercises,,Triads,138,,1.2,12/29/2024,12/23/2024
12/29/2024 22:06:05,12/29/2024 22:09:20,Exercises,,Broken Triads,138,,3.3,12/29/2024,12/23/2024
12/29/2024 22:09:20,12/29/2024 22:14:49,A Dozen a Day - Book 2,,Group 2 - 12,80,,5.5,12/29/2024,12/23/2024
12/29/2024 22:14:49,12/29/2024 22:17:52,A Dozen a Day - Book 2,,Group 3 - 1,80,,3.0,12/29/2024,12/23/2024
12/29/2024 22:17:52,12/29/2024 22:19:54,A Dozen a Day - Book 2,,Group 3 - 2,80,,2.0,12/29/2024,12/23/2024
12/29/2024 22:19:54,12/29/2024 22:20:43,A Dozen a Day - Book 2,,Group 3 - 3,80,,0.8,12/29/2024,12/23/2024
12/29/2024 22:20:43,12/29/2024 22:28:29,A Dozen a Day - Book 2,,Group 3 - 4,80,barely got it...,7.8,12/29/2024,12/23/2024
12/29/2024 22:28:29,12/29/2024 23:01:43,Joy of Piano,20,Clair de Lune,45,much better through 27. next time see how first page all together goes,33.2,12/29/2024,12/23/2024
12/29/2024 23:01:43,12/29/2024 23:51:19,Easy Piano Classics,60,"Sonatina, Op 36 No 1",60,"SH whole piece at 126, HT 1st page at 60BPM but 4/4",49.6,12/29/2024,12/23/2024
12/29/2024 23:51:19,12/29/2024 23:58:03,Jazzin America,14,California Cool,-,Repertoire Review,6.7,12/29/2024,12/23/2024
12/30/2024 22:01:00,12/30/2024 22:08:56,Exercises,,Warmup + Scales,138,,7.9,12/30/2024,12/30/2024
12/30/2024 22:08:56,12/30/2024 22:10:35,Exercises,,Chromatic Scale,138,,1.6,12/30/2024,12/30/2024
12/30/2024 22:10:35,12/30/2024 22:12:09,Exercises,,Arpeggio,138,,1.6,12/30/2024,12/30/2024
12/30/2024 22:12:09,12/30/2024 22:15:14,Exercises,,Broken Chords,138,,3.1,12/30/2024,12/30/2024
12/30/2024 22:15:14,12/30/2024 22:16:43,Exercises,,Triads,138,,1.5,12/30/2024,12/30/2024
12/30/2024 22:16:43,12/30/2024 22:21:27,Exercises,,Broken Triads,138,,4.7,12/30/2024,12/30/2024
12/30/2024 22:21:27,12/30/2024 22:25:13,A Dozen a Day - Book 2,,Group 2 - 12,80,,3.8,12/30/2024,12/30/2024
12/30/2024 22:25:13,12/30/2024 22:28:20,A Dozen a Day - Book 2,,Group 3 - 1,80,,3.1,12/30/2024,12/30/2024
12/30/2024 22:28:20,12/30/2024 22:32:47,A Dozen a Day - Book 2,,Group 3 - 2,80,,4.5,12/30/2024,12/30/2024
12/30/2024 22:32:47,12/30/2024 22:40:18,A Dozen a Day - Book 2,,Group 3 - 4,80,,7.5,12/30/2024,12/30/2024
12/30/2024 22:40:18,12/30/2024 22:43:02,A Dozen a Day - Book 2,,Group 3 - 3,80,,2.7,12/30/2024,12/30/2024
12/30/2024 22:43:02,12/30/2024 23:02:35,Joy of Piano,20,Clair de Lune,45,,19.5,12/30/2024,12/30/2024
12/30/2024 23:02:35,12/30/2024 23:31:06,Easy Piano Classics,60,"Sonatina, Op 36 No 1",65,"SH whole piece at 126, HT 65BPM but 4/4",28.5,12/30/2024,12/30/2024
12/30/2024 23:31:06,12/30/2024 23:39:50,Easy Piano Classics,42,Haydn - Minuet in F Major,-,Repertoire Review,8.7,12/30/2024,12/30/2024
1/1/2025 12:27:28,1/1/2025 12:35:23,Exercises,,Warmup + Scales,138,,7.9,1/1/2025,12/30/2024
1/1/2025 12:35:23,1/1/2025 12:38:25,Exercises,,Arpeggio,138,,3.0,1/1/2025,12/30/2024
1/1/2025 12:38:25,1/1/2025 12:39:33,Exercises,,Chromatic Scale,138,,1.1,1/1/2025,12/30/2024
1/1/2025 12:39:33,1/1/2025 12:41:35,Exercises,,Triads,138,,2.0,1/1/2025,12/30/2024
1/1/2025 12:41:35,1/1/2025 12:45:56,Exercises,,Broken Chords,138,,4.4,1/1/2025,12/30/2024
1/1/2025 12:45:56,1/1/2025 12:48:33,Exercises,,Broken Triads,138,,2.6,1/1/2025,12/30/2024
1/1/2025 12:48:33,1/1/2025 12:53:08,A Dozen a Day - Book 2,,Group 2 - 12,80,,4.6,1/1/2025,12/30/2024
1/1/2025 12:53:08,1/1/2025 12:54:48,A Dozen a Day - Book 2,,Group 3 - 1,80,,1.7,1/1/2025,12/30/2024
1/1/2025 12:54:48,1/1/2025 12:57:04,A Dozen a Day - Book 2,,Group 3 - 2,80,,2.3,1/1/2025,12/30/2024
1/1/2025 12:57:04,1/1/2025 12:59:23,A Dozen a Day - Book 2,,Group 3 - 3,80,,2.3,1/1/2025,12/30/2024
1/1/2025 12:59:23,1/1/2025 13:06:30,A Dozen a Day - Book 2,,Group 3 - 4,80,barely got it...,7.1,1/1/2025,12/30/2024
1/1/2025 13:06:30,1/1/2025 13:14:37,Joy of Piano,20,Clair de Lune,45,much better through 27. next time see how first page all together goes,8.1,1/1/2025,12/30/2024
1/1/2025 13:14:37,1/1/2025 13:35:57,Easy Piano Classics,60,"Sonatina, Op 36 No 1",60,"SH whole piece at 126, HT 1st page at 60BPM but 4/4",21.3,1/1/2025,12/30/2024
1/1/2025 13:35:57,1/1/2025 13:43:44,Jazzin America,,In the Hall of the Mountain King,-,Repertoire Review,7.8,1/1/2025,12/30/2024
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
,,,,,,,0.0,12/30/1899,12/25/1899
